Date,Open,Close
2001-11-27T14:30:00Z,0.378571,0.09464275
2001-11-28T14:30:00Z,0.37232125,0.0930803125
2001-11-29T14:30:00Z,0.367857,0.09196425
2001-11-30T14:30:00Z,0.36553525,0.0913838125
2001-12-03T14:30:00Z,0.376071,0.09401775
2001-12-04T14:30:00Z,0.3758925,0.093973125
2001-12-05T14:30:00Z,0.39928525,0.0998213125
2001-12-06T14:30:00Z,0.41928525,0.1048213125
2001-12-07T14:30:00Z,0.40107125,0.1002678125
2001-12-10T14:30:00Z,0.39803525,0.0995088125
2001-12-11T14:30:00Z,0.404821,0.10120525
2001-12-12T14:30:00Z,0.39053525,0.0976338125
2001-12-13T14:30:00Z,0.38374975,0.0959374375
2001-12-14T14:30:00Z,0.37017825,0.0925445625
2001-12-17T14:30:00Z,0.36428525,0.0910713125
2001-12-18T14:30:00Z,0.37303525,0.0932588125
2001-12-19T14:30:00Z,0.36749975,0.0918749375
2001-12-20T14:30:00Z,0.38214225,0.0955355625
2001-12-21T14:30:00Z,0.375178,0.0937945
2001-12-24T14:30:00Z,0.37321375,0.0933034375
2001-12-26T14:30:00Z,0.38124975,0.0953124375
2001-12-27T14:30:00Z,0.38535675,0.0963391875
2001-12-28T14:30:00Z,0.392321,0.09808025
2001-12-31T14:30:00Z,0.40196375,0.1004909375
2002-01-02T14:30:00Z,0.3937495,0.098437375
2002-01-03T14:30:00Z,0.410714,0.1026785
2002-01-04T14:30:00Z,0.41678525,0.1041963125
2002-01-07T14:30:00Z,0.423571,0.10589275
2002-01-08T14:30:00Z,0.4062495,0.101562375
2002-01-09T14:30:00Z,0.4071425,0.101785625
2002-01-10T14:30:00Z,0.37892825,0.0947320625
2002-01-11T14:30:00Z,0.381964,0.095491
2002-01-14T14:30:00Z,0.375178,0.0937945
2002-01-15T14:30:00Z,0.380714,0.0951785
2002-01-16T14:30:00Z,0.382321,0.09558025
2002-01-17T14:30:00Z,0.3922675,0.098066875
2002-01-18T14:30:00Z,0.39285675,0.0982141875
2002-01-22T14:30:00Z,0.39767825,0.0994195625
2002-01-23T14:30:00Z,0.38928525,0.0973213125
2002-01-24T14:30:00Z,0.40910675,0.1022766875
2002-01-25T14:30:00Z,0.4087495,0.102187375
2002-01-28T14:30:00Z,0.4178565,0.104464125
2002-01-29T14:30:00Z,0.4146425,0.103660625
2002-01-30T14:30:00Z,0.411964,0.102991
2002-01-31T14:30:00Z,0.43142825,0.1078570625
2002-02-01T14:30:00Z,0.4346425,0.108660625
2002-02-04T14:30:00Z,0.4342855,0.108571375
2002-02-05T14:30:00Z,0.44803525,0.1120088125
2002-02-06T14:30:00Z,0.45723175,0.1143079375
2002-02-07T14:30:00Z,0.440178,0.1100445
2002-02-08T14:30:00Z,0.43580325,0.1089508125
2002-02-11T14:30:00Z,0.42732075,0.1068301875
2002-02-12T14:30:00Z,0.44035675,0.1100891875
2002-02-13T14:30:00Z,0.44160675,0.1104016875
2002-02-14T14:30:00Z,0.447321,0.11183025
2002-02-15T14:30:00Z,0.43803525,0.1095088125
2002-02-19T14:30:00Z,0.424285,0.10607125
2002-02-20T14:30:00Z,0.40660675,0.1016516875
2002-02-21T14:30:00Z,0.40928525,0.1023213125
2002-02-22T14:30:00Z,0.38678525,0.0966963125
2002-02-25T14:30:00Z,0.4080355,0.102008875
2002-02-26T14:30:00Z,0.42696375,0.1067409375
2002-02-27T14:30:00Z,0.4274995,0.106874875
2002-02-28T14:30:00Z,0.39553525,0.0988838125
2002-03-01T14:30:00Z,0.3916065,0.097901625
2002-03-04T14:30:00Z,0.4153565,0.103839125
2002-03-05T14:30:00Z,0.4312495,0.107812375
2002-03-06T14:30:00Z,0.41928525,0.1048213125
2002-03-07T14:30:00Z,0.4296425,0.107410625
2002-03-08T14:30:00Z,0.4417855,0.110446375
2002-03-11T14:30:00Z,0.4392855,0.109821375
2002-03-12T14:30:00Z,0.437678,0.1094195
2002-03-13T14:30:00Z,0.43517825,0.1087945625
2002-03-14T14:30:00Z,0.43392825,0.1084820625
2002-03-15T14:30:00Z,0.4367855,0.109196375
2002-03-18T14:30:00Z,0.44553525,0.1113838125
2002-03-19T14:30:00Z,0.4408925,0.110223125
2002-03-20T14:30:00Z,0.44035675,0.1100891875
2002-03-21T14:30:00Z,0.426071,0.10651775
2002-03-22T14:30:00Z,0.4324995,0.108124875
2002-03-25T14:30:00Z,0.42982125,0.1074553125
2002-03-26T14:30:00Z,0.41428525,0.1035713125
2002-03-27T14:30:00Z,0.416964,0.104241
2002-03-28T14:30:00Z,0.42321375,0.1058034375
2002-04-01T14:30:00Z,0.4174995,0.104374875
2002-04-02T14:30:00Z,0.428571,0.10714275
2002-04-03T14:30:00Z,0.42946375,0.1073659375
2002-04-04T14:30:00Z,0.42267825,0.1056695625
2002-04-05T14:30:00Z,0.44553525,0.1113838125
2002-04-08T13:30:00Z,0.43142825,0.1078570625
2002-04-09T13:30:00Z,0.43910675,0.1097766875
2002-04-10T13:30:00Z,0.43232125,0.1080803125
2002-04-11T13:30:00Z,0.44696375,0.1117409375
2002-04-12T13:30:00Z,0.4466065,0.111651625
2002-04-15T13:30:00Z,0.4474995,0.111874875
2002-04-16T13:30:00Z,0.4491065,0.112276625
2002-04-17T13:30:00Z,0.463035,0.11575875
2002-04-18T13:30:00Z,0.45535675,0.1138391875
2002-04-19T13:30:00Z,0.45517825,0.1137945625
2002-04-22T13:30:00Z,0.443571,0.11089275
2002-04-23T13:30:00Z,0.43821375,0.1095534375
2002-04-24T13:30:00Z,0.43392825,0.1084820625
2002-04-25T13:30:00Z,0.42071375,0.1051784375
2002-04-26T13:30:00Z,0.433571,0.10839275
2002-04-29T13:30:00Z,0.413571,0.10339275
2002-04-30T13:30:00Z,0.42660675,0.1066516875
2002-05-01T13:30:00Z,0.4337495,0.108437375
2002-05-02T13:30:00Z,0.42517825,0.1062945625
2002-05-03T13:30:00Z,0.4208925,0.105223125
2002-05-06T13:30:00Z,0.416964,0.104241
2002-05-07T13:30:00Z,0.4096425,0.102410625
2002-05-08T13:30:00Z,0.41428525,0.1035713125
2002-05-09T13:30:00Z,0.43303525,0.1082588125
2002-05-10T13:30:00Z,0.4337495,0.108437375
2002-05-13T13:30:00Z,0.4199995,0.104999875
2002-05-14T13:30:00Z,0.43660675,0.1091516875
2002-05-15T13:30:00Z,0.45303525,0.1132588125
2002-05-16T13:30:00Z,0.4474995,0.111874875
2002-05-17T13:30:00Z,0.45517825,0.1137945625
2002-05-20T13:30:00Z,0.43874975,0.1096874375
2002-05-21T13:30:00Z,0.4433925,0.110848125
2002-05-22T13:30:00Z,0.417321,0.10433025
2002-05-23T13:30:00Z,0.43660675,0.1091516875
2002-05-24T13:30:00Z,0.44624975,0.1115624375
2002-05-28T13:30:00Z,0.42303525,0.1057588125
2002-05-29T13:30:00Z,0.4271425,0.106785625
2002-05-30T13:30:00Z,0.42446375,0.1061159375
2002-05-31T13:30:00Z,0.43017825,0.1075445625
2002-06-03T13:30:00Z,0.41767825,0.1044195625
2002-06-04T13:30:00Z,0.408571,0.10214275
2002-06-05T13:30:00Z,0.40767825,0.1019195625
2002-06-06T13:30:00Z,0.40999975,0.1024999375
2002-06-07T13:30:00Z,0.38857075,0.0971426875
2002-06-10T13:30:00Z,0.383571,0.09589275
2002-06-11T13:30:00Z,0.38642825,0.0966070625
2002-06-12T13:30:00Z,0.364464,0.091116
2002-06-13T13:30:00Z,0.35749975,0.0893749375
2002-06-14T13:30:00Z,0.34357125,0.0858928125
2002-06-17T13:30:00Z,0.3614285,0.090357125
2002-06-18T13:30:00Z,0.3646425,0.091160625
2002-06-19T13:30:00Z,0.31017825,0.0775445625
2002-06-20T13:30:00Z,0.30660675,0.0766516875
2002-06-21T13:30:00Z,0.3030355,0.075758875
2002-06-24T13:30:00Z,0.299464,0.074866
2002-06-25T13:30:00Z,0.31071375,0.0776784375
2002-06-26T13:30:00Z,0.29999975,0.0749999375
2002-06-27T13:30:00Z,0.299821,0.07495525
2002-06-28T13:30:00Z,0.305357,0.07633925
2002-07-01T13:30:00Z,0.31624975,0.0790624375
2002-07-02T13:30:00Z,0.30410675,0.0760266875
2002-07-03T13:30:00Z,0.30017825,0.0750445625
2002-07-05T13:30:00Z,0.31624975,0.0790624375
2002-07-08T13:30:00Z,0.330714,0.0826785
2002-07-09T13:30:00Z,0.3230355,0.080758875
2002-07-10T13:30:00Z,0.31624975,0.0790624375
2002-07-11T13:30:00Z,0.30821375,0.0770534375
2002-07-12T13:30:00Z,0.33124975,0.0828124375
2002-07-15T13:30:00Z,0.3112495,0.077812375
2002-07-16T13:30:00Z,0.32410675,0.0810266875
2002-07-17T13:30:00Z,0.2880355,0.072008875
2002-07-18T13:30:00Z,0.2767855,0.069196375
2002-07-19T13:30:00Z,0.26249975,0.0656249375
2002-07-22T13:30:00Z,0.2633925,0.065848125
2002-07-23T13:30:00Z,0.26607125,0.0665178125
2002-07-24T13:30:00Z,0.2558925,0.063973125
2002-07-25T13:30:00Z,0.266607,0.06665175
2002-07-26T13:30:00Z,0.258214,0.0645535
2002-07-29T13:30:00Z,0.25857125,0.0646428125
2002-07-30T13:30:00Z,0.26517825,0.0662945625
2002-07-31T13:30:00Z,0.27499975,0.0687499375
2002-08-01T13:30:00Z,0.26982125,0.0674553125
2002-08-02T13:30:00Z,0.263214,0.0658035
2002-08-05T13:30:00Z,0.25892825,0.0647320625
2002-08-06T13:30:00Z,0.25374975,0.0634374375
2002-08-07T13:30:00Z,0.269464,0.067366
2002-08-08T13:30:00Z,0.26374975,0.0659374375
2002-08-09T13:30:00Z,0.27232125,0.0680803125
2002-08-12T13:30:00Z,0.26607125,0.0665178125
2002-08-13T13:30:00Z,0.26607125,0.0665178125
2002-08-14T13:30:00Z,0.261964,0.065491
2002-08-15T13:30:00Z,0.271964,0.067991
2002-08-16T13:30:00Z,0.2758925,0.068973125
2002-08-19T13:30:00Z,0.28160675,0.0704016875
2002-08-20T13:30:00Z,0.28517825,0.0712945625
2002-08-21T13:30:00Z,0.285714,0.0714285
2002-08-22T13:30:00Z,0.28910675,0.0722766875
2002-08-23T13:30:00Z,0.28392825,0.0709820625
2002-08-26T13:30:00Z,0.28482125,0.0712053125
2002-08-27T13:30:00Z,0.2805355,0.070133875
2002-08-28T13:30:00Z,0.2642855,0.066071375
2002-08-29T13:30:00Z,0.261607,0.06540175
2002-08-30T13:30:00Z,0.2630355,0.065758875
2002-09-03T13:30:00Z,0.25874975,0.0646874375
2002-09-04T13:30:00Z,0.25357125,0.0633928125
2002-09-05T13:30:00Z,0.254107,0.06352675
2002-09-06T13:30:00Z,0.259107,0.06477675
2002-09-09T13:30:00Z,0.25499975,0.0637499375
2002-09-10T13:30:00Z,0.25732125,0.0643303125
2002-09-11T13:30:00Z,0.25607125,0.0640178125
2002-09-12T13:30:00Z,0.25374975,0.0634374375
2002-09-13T13:30:00Z,0.25232125,0.0630803125
2002-09-16T13:30:00Z,0.25249975,0.0631249375
2002-09-17T13:30:00Z,0.260357,0.06508925
2002-09-18T13:30:00Z,0.26232125,0.0655803125
2002-09-19T13:30:00Z,0.2633925,0.065848125
2002-09-20T13:30:00Z,0.26107125,0.0652678125
2002-09-23T13:30:00Z,0.26357125,0.0658928125
2002-09-24T13:30:00Z,0.2571425,0.064285625
2002-09-25T13:30:00Z,0.26232125,0.0655803125
2002-09-26T13:30:00Z,0.2696425,0.067410625
2002-09-27T13:30:00Z,0.25892825,0.0647320625
2002-09-30T13:30:00Z,0.25732125,0.0643303125
2002-10-01T13:30:00Z,0.260714,0.0651785
2002-10-02T13:30:00Z,0.2558925,0.063973125
2002-10-03T13:30:00Z,0.253214,0.0633035
2002-10-04T13:30:00Z,0.25642825,0.0641070625
2002-10-07T13:30:00Z,0.249464,0.062366
2002-10-08T13:30:00Z,0.248214,0.0620535
2002-10-09T13:30:00Z,0.2417855,0.060446375
2002-10-10T13:30:00Z,0.2433925,0.060848125
2002-10-11T13:30:00Z,0.2546425,0.063660625
2002-10-14T13:30:00Z,0.25982125,0.0649553125
2002-10-15T13:30:00Z,0.2717855,0.067946375
2002-10-16T13:30:00Z,0.265357,0.06633925
2002-10-17T13:30:00Z,0.25374975,0.0634374375
2002-10-18T13:30:00Z,0.24999975,0.0624999375
2002-10-21T13:30:00Z,0.2546425,0.063660625
2002-10-22T13:30:00Z,0.2621425,0.065535625
2002-10-23T13:30:00Z,0.26124975,0.0653124375
2002-10-24T13:30:00Z,0.268214,0.0670535
2002-10-25T13:30:00Z,0.26232125,0.0655803125
2002-10-28T14:30:00Z,0.27767825,0.0694195625
2002-10-29T14:30:00Z,0.2780355,0.069508875
2002-10-30T14:30:00Z,0.27660675,0.0691516875
2002-10-31T14:30:00Z,0.2855355,0.071383875
2002-11-01T14:30:00Z,0.2846425,0.071160625
2002-11-04T14:30:00Z,0.2946425,0.073660625
2002-11-05T14:30:00Z,0.29910675,0.0747766875
2002-11-06T14:30:00Z,0.30499975,0.0762499375
2002-11-07T14:30:00Z,0.30249975,0.0756249375
2002-11-08T14:30:00Z,0.2858925,0.071473125
2002-11-11T14:30:00Z,0.28123175,0.0703079375
2002-11-12T14:30:00Z,0.27357125,0.0683928125
2002-11-13T14:30:00Z,0.2767855,0.069196375
2002-11-14T14:30:00Z,0.28392825,0.0709820625
2002-11-15T14:30:00Z,0.28982125,0.0724553125
2002-11-18T14:30:00Z,0.28910675,0.0722766875
2002-11-19T14:30:00Z,0.27767825,0.0694195625
2002-11-20T14:30:00Z,0.273214,0.0683035
2002-11-21T14:30:00Z,0.28392825,0.0709820625
2002-11-22T14:30:00Z,0.28732125,0.0718303125
2002-11-25T14:30:00Z,0.28624975,0.0715624375
2002-11-26T14:30:00Z,0.2830355,0.070758875
2002-11-27T14:30:00Z,0.27857125,0.0696428125
2002-11-29T14:30:00Z,0.281964,0.070491
2002-12-02T14:30:00Z,0.28392825,0.0709820625
2002-12-03T14:30:00Z,0.27142825,0.0678570625
2002-12-04T14:30:00Z,0.27107125,0.0677678125
2002-12-05T14:30:00Z,0.2683925,0.067098125
2002-12-06T14:30:00Z,0.261607,0.06540175
2002-12-09T14:30:00Z,0.2667855,0.066696375
2002-12-10T14:30:00Z,0.2633925,0.065848125
2002-12-11T14:30:00Z,0.273214,0.0683035
2002-12-12T14:30:00Z,0.276964,0.069241
2002-12-13T14:30:00Z,0.27035675,0.0675891875
2002-12-16T14:30:00Z,0.264464,0.066116
2002-12-17T14:30:00Z,0.26517825,0.0662945625
2002-12-18T14:30:00Z,0.2642855,0.066071375
2002-12-19T14:30:00Z,0.259464,0.064866
2002-12-20T14:30:00Z,0.25517825,0.0637945625
2002-12-23T14:30:00Z,0.252857,0.06321425
2002-12-24T14:30:00Z,0.257857,0.06446425
2002-12-26T14:30:00Z,0.25749975,0.0643749375
2002-12-27T14:30:00Z,0.2555355,0.063883875
2002-12-30T14:30:00Z,0.25142825,0.0628570625
2002-12-31T14:30:00Z,0.24999975,0.0624999375
2003-01-02T14:30:00Z,0.25642825,0.0641070625
2003-01-03T14:30:00Z,0.2642855,0.066071375
2003-01-06T14:30:00Z,0.2683925,0.067098125
2003-01-07T14:30:00Z,0.264107,0.06602675
2003-01-08T14:30:00Z,0.260357,0.06508925
2003-01-09T14:30:00Z,0.26107125,0.0652678125
2003-01-10T14:30:00Z,0.260357,0.06508925
2003-01-13T14:30:00Z,0.26607125,0.0665178125
2003-01-14T14:30:00Z,0.26232125,0.0655803125
2003-01-15T14:30:00Z,0.2605355,0.065133875
2003-01-16T14:30:00Z,0.25374975,0.0634374375
2003-01-17T14:30:00Z,0.25999975,0.0649999375
2003-01-21T14:30:00Z,0.25374975,0.0634374375
2003-01-22T14:30:00Z,0.2496425,0.062410625
2003-01-23T14:30:00Z,0.2508925,0.062723125
2003-01-24T14:30:00Z,0.2542855,0.063571375
2003-01-27T14:30:00Z,0.2442855,0.061071375
2003-01-28T14:30:00Z,0.2542855,0.063571375
2003-01-29T14:30:00Z,0.25982125,0.0649553125
2003-01-30T14:30:00Z,0.26749975,0.0668749375
2003-01-31T14:30:00Z,0.2533925,0.063348125
2003-02-03T14:30:00Z,0.25732125,0.0643303125
2003-02-04T14:30:00Z,0.2580355,0.064508875
2003-02-05T14:30:00Z,0.26267825,0.0656695625
2003-02-06T14:30:00Z,0.25642825,0.0641070625
2003-02-07T14:30:00Z,0.25982125,0.0649553125
2003-02-10T14:30:00Z,0.2546425,0.063660625
2003-02-11T14:30:00Z,0.25892825,0.0647320625
2003-02-12T14:30:00Z,0.25482125,0.0637053125
2003-02-13T14:30:00Z,0.25732125,0.0643303125
2003-02-14T14:30:00Z,0.2608925,0.065223125
2003-02-18T14:30:00Z,0.2633925,0.065848125
2003-02-19T14:30:00Z,0.26910675,0.0672766875
2003-02-20T14:30:00Z,0.26517825,0.0662945625
2003-02-21T14:30:00Z,0.2646425,0.066160625
2003-02-24T14:30:00Z,0.265357,0.06633925
2003-02-25T14:30:00Z,0.2621425,0.065535625
2003-02-26T14:30:00Z,0.26767825,0.0669195625
2003-02-27T14:30:00Z,0.26017825,0.0650445625
2003-02-28T14:30:00Z,0.265357,0.06633925
2003-03-03T14:30:00Z,0.2680355,0.067008875
2003-03-04T14:30:00Z,0.263214,0.0658035
2003-03-05T14:30:00Z,0.2608925,0.065223125
2003-03-06T14:30:00Z,0.260357,0.06508925
2003-03-07T14:30:00Z,0.2583925,0.064598125
2003-03-10T14:30:00Z,0.259107,0.06477675
2003-03-11T14:30:00Z,0.25642825,0.0641070625
2003-03-12T14:30:00Z,0.2530355,0.063258875
2003-03-13T14:30:00Z,0.2583925,0.064598125
2003-03-14T14:30:00Z,0.2621425,0.065535625
2003-03-17T14:30:00Z,0.2658925,0.066473125
2003-03-18T14:30:00Z,0.267857,0.06696425
2003-03-19T14:30:00Z,0.26910675,0.0672766875
2003-03-20T14:30:00Z,0.266607,0.06665175
2003-03-21T14:30:00Z,0.269464,0.067366
2003-03-24T14:30:00Z,0.261964,0.065491
2003-03-25T14:30:00Z,0.25732125,0.0643303125
2003-03-26T14:30:00Z,0.25982125,0.0649553125
2003-03-27T14:30:00Z,0.255714,0.0639285
2003-03-28T14:30:00Z,0.2571425,0.064285625
2003-03-31T14:30:00Z,0.25605325,0.0640133125
2003-04-01T14:30:00Z,0.25357125,0.0633928125
2003-04-02T14:30:00Z,0.25642825,0.0641070625
2003-04-03T14:30:00Z,0.25999975,0.0649999375
2003-04-04T14:30:00Z,0.2592855,0.064821375
2003-04-07T13:30:00Z,0.26517825,0.0662945625
2003-04-08T13:30:00Z,0.259107,0.06477675
2003-04-09T13:30:00Z,0.2592855,0.064821375
2003-04-10T13:30:00Z,0.25357125,0.0633928125
2003-04-11T13:30:00Z,0.2508925,0.062723125
2003-04-14T13:30:00Z,0.24482125,0.0612053125
2003-04-15T13:30:00Z,0.24267825,0.0606695625
2003-04-16T13:30:00Z,0.231964,0.057991
2003-04-17T13:30:00Z,0.235714,0.0589285
2003-04-21T13:30:00Z,0.234464,0.058616
2003-04-22T13:30:00Z,0.235357,0.05883925
2003-04-23T13:30:00Z,0.241607,0.06040175
2003-04-24T13:30:00Z,0.24142825,0.0603570625
2003-04-25T13:30:00Z,0.240357,0.06008925
2003-04-28T13:30:00Z,0.240714,0.0601785
2003-04-29T13:30:00Z,0.2496425,0.062410625
2003-04-30T13:30:00Z,0.24874975,0.0621874375
2003-05-01T13:30:00Z,0.254464,0.063616
2003-05-02T13:30:00Z,0.258214,0.0645535
2003-05-05T13:30:00Z,0.26374975,0.0659374375
2003-05-06T13:30:00Z,0.28785675,0.0719641875
2003-05-07T13:30:00Z,0.309464,0.077366
2003-05-08T13:30:00Z,0.316071,0.07901775
2003-05-09T13:30:00Z,0.327321,0.08183025
2003-05-12T13:30:00Z,0.32410675,0.0810266875
2003-05-13T13:30:00Z,0.32910675,0.0822766875
2003-05-14T13:30:00Z,0.33624975,0.0840624375
2003-05-15T13:30:00Z,0.33214275,0.0830356875
2003-05-16T13:30:00Z,0.331964,0.082991
2003-05-19T13:30:00Z,0.3308925,0.082723125
2003-05-20T13:30:00Z,0.32321425,0.0808035625
2003-05-21T13:30:00Z,0.317678,0.0794195
2003-05-22T13:30:00Z,0.319464,0.079866
2003-05-23T13:30:00Z,0.3251785,0.081294625
2003-05-27T13:30:00Z,0.32071425,0.0801785625
2003-05-28T13:30:00Z,0.33035675,0.0825891875
2003-05-29T13:30:00Z,0.32660675,0.0816516875
2003-05-30T13:30:00Z,0.323571,0.08089275
2003-06-02T13:30:00Z,0.32321425,0.0808035625
2003-06-03T13:30:00Z,0.31142825,0.0778570625
2003-06-04T13:30:00Z,0.30892825,0.0772320625
2003-06-05T13:30:00Z,0.31160675,0.0779016875
2003-06-06T13:30:00Z,0.3167855,0.079196375
2003-06-09T13:30:00Z,0.30249975,0.0756249375
2003-06-10T13:30:00Z,0.30160675,0.0754016875
2003-06-11T13:30:00Z,0.3062495,0.076562375
2003-06-12T13:30:00Z,0.3133925,0.078348125
2003-06-13T13:30:00Z,0.316964,0.079241
2003-06-16T13:30:00Z,0.3142855,0.078571375
2003-06-17T13:30:00Z,0.32874975,0.0821874375
2003-06-18T13:30:00Z,0.329464,0.082366
2003-06-19T13:30:00Z,0.345714,0.0864285
2003-06-20T13:30:00Z,0.3455355,0.086383875
2003-06-23T13:30:00Z,0.34466025,0.0861650625
2003-06-24T13:30:00Z,0.34767825,0.0869195625
2003-06-25T13:30:00Z,0.3367855,0.084196375
2003-06-26T13:30:00Z,0.33392825,0.0834820625
2003-06-27T13:30:00Z,0.3446425,0.086160625
2003-06-30T13:30:00Z,0.333571,0.08339275
2003-07-01T13:30:00Z,0.336964,0.084241
2003-07-02T13:30:00Z,0.339821,0.08495525
2003-07-03T13:30:00Z,0.3392855,0.084821375
2003-07-07T13:30:00Z,0.34410675,0.0860266875
2003-07-08T13:30:00Z,0.348571,0.08714275
2003-07-09T13:30:00Z,0.36089275,0.0902231875
2003-07-10T13:30:00Z,0.35499975,0.0887499375
2003-07-11T13:30:00Z,0.351071,0.08776775
2003-07-14T13:30:00Z,0.357321,0.08933025
2003-07-15T13:30:00Z,0.35749975,0.0893749375
2003-07-16T13:30:00Z,0.35660675,0.0891516875
2003-07-17T13:30:00Z,0.36053525,0.0901338125
2003-07-18T13:30:00Z,0.37321375,0.0933034375
2003-07-21T13:30:00Z,0.369464,0.092366
2003-07-22T13:30:00Z,0.37267825,0.0931695625
2003-07-23T13:30:00Z,0.37410675,0.0935266875
2003-07-24T13:30:00Z,0.37571375,0.0939284375
2003-07-25T13:30:00Z,0.364464,0.091116
2003-07-28T13:30:00Z,0.38392825,0.0959820625
2003-07-29T13:30:00Z,0.37482125,0.0937053125
2003-07-30T13:30:00Z,0.3708925,0.092723125
2003-07-31T13:30:00Z,0.370357,0.09258925
2003-08-01T13:30:00Z,0.37499975,0.0937499375
2003-08-04T13:30:00Z,0.36660675,0.0916516875
2003-08-05T13:30:00Z,0.38124975,0.0953124375
2003-08-06T13:30:00Z,0.358214,0.0895535
2003-08-07T13:30:00Z,0.352321,0.08808025
2003-08-08T13:30:00Z,0.35910675,0.0897766875
2003-08-11T13:30:00Z,0.3539285,0.088482125
2003-08-12T13:30:00Z,0.3528565,0.088214125
2003-08-13T13:30:00Z,0.3546425,0.088660625
2003-08-14T13:30:00Z,0.36089275,0.0902231875
2003-08-15T13:30:00Z,0.35749975,0.0893749375
2003-08-18T13:30:00Z,0.3546425,0.088660625
2003-08-19T13:30:00Z,0.36374975,0.0909374375
2003-08-20T13:30:00Z,0.3603565,0.090089125
2003-08-21T13:30:00Z,0.37553525,0.0938838125
2003-08-22T13:30:00Z,0.389464,0.097366
2003-08-25T13:30:00Z,0.371071,0.09276775
2003-08-26T13:30:00Z,0.37053525,0.0926338125
2003-08-27T13:30:00Z,0.3733925,0.093348125
2003-08-28T13:30:00Z,0.3808925,0.095223125
2003-08-29T13:30:00Z,0.39642825,0.0991070625
2003-09-02T13:30:00Z,0.4046425,0.101160625
2003-09-03T13:30:00Z,0.4071425,0.101785625
2003-09-04T13:30:00Z,0.413571,0.10339275
2003-09-05T13:30:00Z,0.4058925,0.101473125
2003-09-08T13:30:00Z,0.40142825,0.1003570625
2003-09-09T13:30:00Z,0.402321,0.10058025
2003-09-10T13:30:00Z,0.397321,0.09933025
2003-09-11T13:30:00Z,0.397321,0.09933025
2003-09-12T13:30:00Z,0.40196375,0.1004909375
2003-09-15T13:30:00Z,0.407321,0.10183025
2003-09-16T13:30:00Z,0.396607,0.09915175
2003-09-17T13:30:00Z,0.399464,0.099866
2003-09-18T13:30:00Z,0.39464275,0.0986606875
2003-09-19T13:30:00Z,0.408571,0.10214275
2003-09-22T13:30:00Z,0.39607075,0.0990176875
